review_id,product,category,rating,review_text,review_clean,word_count,sentiment,label,is_defective
REV_00179,AMD Ryzen 7 3700X,Procesador,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_00180,AMD Ryzen 7 3700X,Procesador,2,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_00181,HyperX Impact 16GB,Memoria RAM,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00182,Canon PIXMA G3110,Impresora,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_00183,GIGABYTE G27FC,Monitor,1,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_00184,ASUS VivoBook 14,Laptop,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_00185,Intel Core i5-12400,Procesador,2,El lote que recibí tiene problemas graves de fabricación.,el lote que recibí tiene problemas graves de fabricación,9,negative,1,1
REV_00186,Lenovo ThinkPad T14,Laptop,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_00187,Lenovo ThinkPad T14,Laptop,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_00188,Crucial Ballistix 32GB,Memoria RAM,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_00189,MSI RX 580,Tarjeta de Video,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00190,Epson EcoTank L3250,Impresora,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_00191,HyperX Impact 16GB,Memoria RAM,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_00192,Crucial Ballistix 32GB,Memoria RAM,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_00193,Epson L4260,Impresora,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00194,ASUS GTX 1650,Tarjeta de Video,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_00195,GIGABYTE RTX 3060,Tarjeta de Video,2,"El cable de alimentación viene defectuoso, genera chispas.",el cable de alimentación viene defectuoso genera chispas,8,negative,1,1
REV_00196,Xerox Phaser 7100,Impresora,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_00197,Intel Core i3-13100,Procesador,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_00198,AOC 24G2,Monitor,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_00199,ASUS VivoBook 14,Laptop,2,El lote que recibí tiene problemas graves de fabricación.,el lote que recibí tiene problemas graves de fabricación,9,negative,1,1
REV_00200,AOC 24G2,Monitor,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_00201,Intel Core i3-13100,Procesador,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_00202,Acer Aspire 5,Laptop,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_00203,AOC 24G2,Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00204,HyperX Impact 16GB,Memoria RAM,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00205,MSI RX 580,Tarjeta de Video,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_00206,Intel Core i5-12400,Procesador,1,"El chip tiene fallas, no reconoce la memoria correctamente.",el chip tiene fallas no reconoce la memoria correctamente,9,negative,1,0
REV_00207,"Samsung T35F 27""",Monitor,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_00208,Kingston Fury Beast 16GB,Memoria RAM,1,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_00209,Canon PIXMA G3110,Impresora,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_00210,NVIDIA GTX 1660,Tarjeta de Video,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_00211,HP LaserJet Pro M15w,Impresora,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_00212,Epson EcoTank L3250,Impresora,2,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_00213,AOC 24G2,Monitor,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_00214,HyperX Impact 16GB,Memoria RAM,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_00215,MSI RX 580,Tarjeta de Video,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_00216,Intel Core i7-1355U,Procesador,2,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_00217,ASUS GTX 1650,Tarjeta de Video,1,El lote que recibí tiene problemas graves de fabricación.,el lote que recibí tiene problemas graves de fabricación,9,negative,1,1
REV_00218,Kingston Fury Beast 16GB,Memoria RAM,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00219,GIGABYTE RTX 3060,Tarjeta de Video,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_00220,Acer Aspire 5,Laptop,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_00221,AMD Ryzen 7 3700X,Procesador,2,"Fallo catastrófico desde la primera semana, muy mala calidad.",fallo catastrófico desde la primera semana muy mala calidad,9,negative,1,1
REV_00222,Epson L4260,Impresora,1,"El chip tiene fallas, no reconoce la memoria correctamente.",el chip tiene fallas no reconoce la memoria correctamente,9,negative,1,0
REV_00223,Epson L4260,Impresora,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00224,LG 24MK400H,Monitor,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_00225,Intel Core i7-1355U,Procesador,1,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_00226,GIGABYTE RTX 3060,Tarjeta de Video,1,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_00227,Epson L4260,Impresora,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_00228,Intel Core i3-13100,Procesador,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_00229,ASUS GTX 1650,Tarjeta de Video,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_00230,"Samsung T35F 27""",Monitor,2,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_00231,HP LaserJet Pro M15w,Impresora,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_00232,Intel Core i7-1355U,Procesador,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_00233,MSI RX 580,Tarjeta de Video,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_00234,AMD Ryzen 7 3700X,Procesador,2,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_00235,AOC 24G2,Monitor,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00236,Epson EcoTank L3250,Impresora,2,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_00237,"Samsung T35F 27""",Monitor,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_00238,HP Pavilion 15,Laptop,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00239,Lenovo ThinkPad T14,Laptop,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_00240,Crucial Ballistix 32GB,Memoria RAM,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00241,AOC 24G2,Monitor,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_00242,ADATA XPG 8GB,Memoria RAM,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_00243,"Samsung T35F 27""",Monitor,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_00244,NVIDIA GTX 1660,Tarjeta de Video,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_00245,Intel Core i7-1355U,Procesador,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_00246,Dell Inspiron 15,Laptop,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00247,HP Pavilion 15,Laptop,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_00248,AMD Ryzen 5 5600,Procesador,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00249,HP LaserJet Pro M15w,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00250,ASUS VivoBook 14,Laptop,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_00251,Epson L4260,Impresora,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00252,LG 24MK400H,Monitor,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_00253,Intel Core i7-1355U,Procesador,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_00254,Xerox Phaser 7100,Impresora,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_00255,HyperX Impact 16GB,Memoria RAM,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_00256,AMD Ryzen 5 5600,Procesador,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_00257,BenQ GW2480,Monitor,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_00258,Crucial Ballistix 32GB,Memoria RAM,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_00259,GIGABYTE G27FC,Monitor,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_00260,AMD Ryzen 5 5600,Procesador,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00261,BenQ GW2480,Monitor,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_00262,Intel Core i3-13100,Procesador,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00263,LG 24MK400H,Monitor,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_00264,Crucial Ballistix 32GB,Memoria RAM,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_00265,ASUS GTX 1650,Tarjeta de Video,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_00266,HyperX Impact 16GB,Memoria RAM,2,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_00267,GIGABYTE G27FC,Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00268,Kingston Fury Beast 16GB,Memoria RAM,2,"Fallo catastrófico desde la primera semana, muy mala calidad.",fallo catastrófico desde la primera semana muy mala calidad,9,negative,1,1
REV_00269,Epson L4260,Impresora,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00270,HyperX Impact 16GB,Memoria RAM,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_00271,LG 24MK400H,Monitor,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_00272,NVIDIA GTX 1660,Tarjeta de Video,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_00273,GIGABYTE G27FC,Monitor,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_00274,Intel Core i7-1355U,Procesador,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00275,Xerox Phaser 7100,Impresora,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_00276,"Samsung T35F 27""",Monitor,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_00277,GIGABYTE RTX 3060,Tarjeta de Video,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_00278,GIGABYTE G27FC,Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_00279,BenQ GW2480,Monitor,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
